MD	INC	AZM	DAD2_GW6	UAD2_GW6	AD2_GW6	AM2_GW6	DAD4_GW6	UAD4_GW6	AD4_GW6	AM4_GW6	AU1_GW6	DAU1_GW6	UAU1_GW6	DPD2_GW6	UPD2_GW6	PD2_GW6	PM2_GW6	DPD4_GW6	UPD4_GW6	PD4_GW6	PM4_GW6	PU1_GW6	DPU1_GW6	UPU1_GW6	RDAD2_GW6	RUAD2_GW6	RAD2_GW6	RAM2_GW6	RDAD4_GW6	RUAD4_GW6	RAD4_GW6	RAM4_GW6	RAU1_GW6	RDAU1_GW6	RUAU1_GW6	RDPD2_GW6	RUPD2_GW6	RPD2_GW6	RPM2_GW6	RDPD4_GW6	RUPD4_GW6	RPD4_GW6	RPM4_GW6	RPU1_GW6	RDPU1_GW6	RUPU1_GW6	QPd2_GW6	QPd4_GW6	QPu1_GW6	QAd2_GW6	QAd4_GW6	QAu1_GW6	XAU1_GW6	XYAU1_GW6	DXAU1_GW6	UXAU1_GW6	XPU1_GW6	XYPU1_GW6	DXPU1_GW6	UXPU1_GW6	RXAU1_GW6	RXYAU1_GW6	RDXAU1_GW6	RUXAU1_GW6	RXPU1_GW6	RXYPU1_GW6	RDXPU1_GW6	RUXPU1_GW6	QXPu1_GW6	QXAu1_GW6	Rhfm	Rvfm	TVD	NS	EW	VS	LD	TVDSS	DLS	TSD
.FT	.deg	.deg	.dB	.dB	.dB	.dB	.dB	.dB	.dB	.dB	.dB	En Zona	.dB	.deg	.deg	.deg	.deg	.deg	.deg	.deg	.deg	.deg	.deg	.deg	.ohm-m	.ohm-m	.ohm-m	.ohm-m	.ohm-m	.ohm-m	.ohm-m	.ohm-m	.ohm-m	.ohm-m	.ohm-m	.ohm-m	.ohm-m	.ohm-m	.ohm-m	.ohm-m	.ohm-m	.ohm-m	.ohm-m	.ohm-m	.ohm-m	.ohm-m	.deg	.deg	.deg	.dB	.dB	.dB	.dB	.dB	.dB	.dB	.deg	.deg	.deg	.deg	.ohm-m	.ohm-m	.ohm-m	.ohm-m	.ohm-m	.ohm-m	.ohm-m	.ohm-m	.deg	.dB	.Ohmm	.Ohmm	.FT	.FT	.FT	.FT	.FT	.FT	.deg/100ft	.FT
12540	85	0	0.184216	-0.85548	-0.25295	-0.32132	0.055572	-0.23156	-0.0964	-0.06525	-0.21887	Cerca del TECHO	-0.457	3.91454	4.572828	3.850396	5.821792	0.166238	2.758403	1.354287	1.704419	2.237946	-1.8378	6.76171	200	6.670427	21.30671	11.44839	200	5.515205	11.73306	9.745893	10.18591	200	5.461371	32.78561	26.34243	33.5642	14.04091	240.5402	9.733114	23.52622	12.53819	30.90722	5000	8.407634	0.658287	2.592165	8.599512	1.039695	0.287133	0.555743	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	4.44527	4.44527	5221.376	2530.335	0	2530.335	2530.335	221.3756	-999.25	5221.376
12550	85	0	0.68421	-0.4798	0.246568	-0.02726	0.123453	-0.23065	-0.06658	-0.0535	-0.20563	Cerca del TECHO	-0.46428	1.01761	-0.58216	-0.00756	-0.20451	-1.29717	1.75604	0.062914	0.347023	0.735914	-3.71821	5.754498	200	12.10542	200	45.98241	200	5.536875	15.65616	11.24251	10.71612	200	5.390318	186.787	5000	5000	5000	5000	17.14322	661.1904	72.90315	104.0974	5000	10.24393	-1.59977	3.053205	9.472706	1.164013	0.354102	0.618906	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	38.39518	38.39518	5222.247	2540.296	0	2540.296	2540.296	222.2471	-999.25	5222.247
12560	85	0	0.348953	-0.51237	-0.0456	-0.11728	0.048238	-0.1697	-0.06773	-0.04318	-0.20003	Cerca del TECHO	-0.39671	1.071594	3.521048	1.863894	2.400347	-0.43948	1.926217	0.675689	0.787736	1.369824	-2.40848	5.465707	200	11.36375	59.0681	23.64098	200	7.320666	15.47051	13.12933	10.94073	200	6.202695	174.9696	38.02832	87.7912	44.16642	5000	15.34671	52.43891	29.95911	53.26549	5000	10.8992	2.449455	2.365695	7.874191	0.861325	0.21794	0.455817	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	50	50	5223.119	2550.258	0	2550.258	2550.258	223.1187	-999.25	5223.119
12570	85	0	0.123079	-0.41968	-0.13792	-0.11276	0.012223	-0.13083	-0.06169	-0.03486	-0.19076	Cerca del TECHO	-0.34279	2.191628	4.376404	3.115552	2.726671	0.202715	1.75247	0.951548	0.786361	1.989738	-0.97125	5.1209	200	13.75391	33.10411	24.19182	200	9.130002	16.5476	15.15399	11.3783	104.304	7.008254	71.34836	28.06965	44.83373	37.76706	194.9992	17.18736	35.47292	30.01406	35.2445	5000	11.79831	2.184777	1.549755	6.092151	0.542762	0.143051	0.337484	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	50	50	5223.99	2560.22	0	2560.22	2560.22	223.9903	-999.25	5223.99
12580	85	0	0.008173	-0.33685	-0.15933	-0.09529	-0.00552	-0.10386	-0.05534	-0.02863	-0.18086	Cerca del TECHO	-0.30185	2.788549	3.947038	3.319568	2.535577	0.516497	1.455712	0.976019	0.701838	2.277807	0.085059	4.562233	114.8861	16.73806	30.03579	26.63399	65.8938	11.03519	17.91235	17.15673	11.8589	33.46043	7.824613	52.08963	32.43014	41.21194	41.31802	70.65042	21.53528	34.47288	34.07377	30.26617	969.2001	13.58412	1.158489	0.939215	4.477173	0.345025	0.098338	0.258432	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	50	50	5224.862	2570.182	0	2570.182	2570.182	224.8618	-999.25	5224.862
12590	85	0	-0.04815	-0.26533	-0.15446	-0.0773	-0.0151	-0.08386	-0.04962	-0.02399	-0.17193	Cerca del TECHO	-0.26853	2.967144	3.443996	3.194311	2.357539	0.651357	1.209878	0.926623	0.63335	2.355605	0.77673	3.984117	57.84158	20.49209	30.72908	29.84493	41.32446	13.1588	19.42146	19.23435	12.3771	24.75269	8.632437	47.9638	39.16877	43.43555	45.08265	54.56709	26.8012	36.58441	38.16657	29.17994	98.13019	15.90707	0.476853	0.558521	3.207387	0.217181	0.06876	0.200988	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	50	50	5225.733	2580.144	0	2580.144	2580.144	225.7334	-999.25	5225.733
12600	85	0	-0.07338	-0.20874	-0.14013	-0.06215	-0.02053	-0.06899	-0.04477	-0.02055	-0.16421	Cerca del TECHO	-0.24062	2.970175	3.102919	3.034784	2.242592	0.704738	1.038524	0.870005	0.586532	2.332412	1.208666	3.48303	47.82428	24.73302	32.77173	33.287	34.64313	15.26703	20.88863	21.13048	12.86151	21.18357	9.443804	47.8992	45.06963	46.522	48.02123	49.91518	32.0814	39.33554	41.50774	29.49048	60.99302	18.64487	0.132745	0.333786	2.274363	0.135362	0.048465	0.156468	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	50	50	5226.605	2590.106	0	2590.106	2590.106	226.6049	-999.25	5226.605
12610	85	0	-0.08257	-0.16634	-0.12411	-0.05023	-0.02374	-0.05797	-0.04084	-0.01802	-0.15768	Cerca del TECHO	-0.21714	2.919911	2.902668	2.911488	2.174309	0.722948	0.924444	0.82302	0.555304	2.271839	1.477493	3.080586	44.88066	29.20636	35.45617	36.70383	31.73579	17.3233	22.24292	22.87007	13.27099	19.17766	10.25519	48.9706	49.33816	49.15015	49.76685	48.58911	36.69027	41.9805	44.02056	30.36215	49.0141	21.47965	-0.01724	0.201496	1.603093	0.083768	0.034224	0.120602	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	50	50	5227.476	2600.068	0	2600.068	2600.068	227.4765	-999.25	5227.476
12620	85	0	-0.08413	-0.13547	-0.10968	-0.04118	-0.02581	-0.04977	-0.03778	-0.01618	-0.15233	Cerca del TECHO	-0.1974	2.863502	2.794	2.829123	2.135374	0.726835	0.849112	0.787692	0.534483	2.205257	1.650439	2.767566	44.48028	33.52165	38.31712	39.77907	30.06392	19.38326	23.53696	24.32633	13.60637	17.79318	11.05582	50.20417	51.9525	51.06899	50.90819	48.30602	40.42916	44.08098	45.85839	31.43293	43.43903	24.31373	-0.0695	0.122276	1.117126	0.051338	0.02396	0.090903	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	50	50	5228.348	2610.03	0	2610.03	2610.03	228.348	-999.25	5228.348
12630	85	0	-0.08268	-0.11348	-0.09804	-0.03455	-0.02734	-0.04364	-0.03549	-0.01486	-0.14814	Cerca del TECHO	-0.1808	2.815544	2.740418	2.778212	2.11406	0.725899	0.799385	0.762528	0.520698	2.146737	1.770364	2.526748	44.85471	37.53332	40.89481	42.59572	29.05766	21.26357	24.5037	25.46444	13.8687	16.78547	11.86143	51.41058	53.30039	52.34967	51.55744	48.37425	43.38572	45.70683	47.22645	32.37405	40.09389	26.90551	-0.07513	0.073487	0.756384	0.030804	0.016298	0.065646	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	50	50	5229.22	2619.992	0	2619.992	2619.992	229.2196	-999.25	5229.22
12640	85	0	-0.08082	-0.09832	-0.08956	-0.03	-0.02874	-0.03904	-0.03389	-0.01397	-0.1451	Cerca del TECHO	-0.16679	2.778399	2.719053	2.748828	2.103023	0.724675	0.766779	0.745686	0.511885	2.102051	1.864291	2.341324	45.41884	40.82326	43.08123	44.5748	28.15633	23.0035	25.22413	26.35905	14.08083	15.94217	12.69969	52.34495	53.83782	53.08882	51.89362	48.46336	45.3973	46.9333	48.10112	33.10956	37.94487	29.37115	-0.05935	0.042104	0.477033	0.017501	0.010303	0.043495	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	50	50	5230.091	2629.954	0	2629.954	2629.954	230.0912	-999.25	5230.091
12650	85	0	-0.08008	-0.08845	-0.08426	-0.02726	-0.03026	-0.03557	-0.03291	-0.01344	-0.14318	Cerca del TECHO	-0.15484	2.750711	2.716465	2.733616	2.097843	0.725587	0.745919	0.735743	0.506824	2.073286	1.94995	2.19704	45.65659	43.3659	44.4452	45.98615	27.17491	24.46867	25.73926	26.89357	14.24483	15.24272	13.44873	53.04147	53.90292	53.47147	52.05142	48.39692	46.91632	47.65736	48.60342	33.65637	36.00099	31.56507	-0.03425	0.020332	0.24709	0.008371	0.005314	0.023353	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	50	50	5230.963	2639.916	0	2639.916	2639.916	230.9627	-999.25	5230.963
12660	85	0	-0.08148	-0.08275	-0.08212	-0.02616	-0.03211	-0.03293	-0.03252	-0.01323	-0.14236	Cerca del TECHO	-0.14449	2.730897	2.725316	2.728109	2.096093	0.730277	0.733371	0.731824	0.504856	2.061046	2.040058	2.082046	45.20331	44.83563	44.9989	46.59764	26.16449	25.72701	25.94574	27.13116	14.31475	14.49661	14.13286	53.53988	53.68026	53.61002	52.10473	48.05539	47.83008	47.94276	48.79869	33.88904	34.28799	33.48984	-0.00558	0.003094	0.041988	0.001267	0.000828	0.004262	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	50	50	5231.834	2649.878	0	2649.878	2649.878	231.8343	-999.25	5231.834
12670	85	0	-0.08584	-0.08032	-0.08308	-0.02665	-0.03449	-0.03091	-0.0327	-0.01332	-0.14264	Cerca del TECHO	-0.1353	2.718735	2.742301	2.730532	2.096853	0.740315	0.726853	0.73358	0.505735	2.065439	2.145079	1.985968	44.03781	45.58058	44.75057	46.32412	24.925	26.79838	25.85243	27.0126	14.29124	13.75471	14.91746	53.84582	53.25302	53.54907	52.08157	47.32441	48.30471	47.81489	48.71144	33.80552	32.40072	35.31616	0.023566	-0.01346	-0.15911	-0.00553	-0.00358	-0.01466	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	50	50	5232.706	2659.84	0	2659.84	2659.84	232.7058	-999.25	5232.706
12680	85	0	-0.09401	-0.08034	-0.08717	-0.02876	-0.03761	-0.02929	-0.03345	-0.01373	-0.14401	Cerca del TECHO	-0.12683	2.716362	2.766857	2.741677	2.100532	0.757696	0.724689	0.741167	0.509571	2.086398	2.275099	1.898638	41.93344	45.57217	43.6963	45.14952	23.60589	27.8005	25.45535	26.60032	14.17399	13.05524	15.64053	53.90552	52.63529	53.2687	51.96952	46.0587	48.4623	47.26238	48.33079	33.40711	30.30972	37.16543	0.050496	-0.03301	-0.37646	-0.01367	-0.00833	-0.03429	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	50	50	5233.577	2669.802	0	2669.802	2669.802	233.5774	-999.25	5233.577
12690	85	0	-0.107	-0.08192	-0.09444	-0.0326	-0.04175	-0.02788	-0.03481	-0.01448	-0.1465	Cerca del TECHO	-0.11861	2.729391	2.800186	2.764964	2.108943	0.785342	0.725331	0.755258	0.516853	2.123539	2.441219	1.808431	38.86827	45.06296	41.82355	43.44721	21.89094	28.71346	24.79045	25.84772	13.97188	12.2376	16.42174	53.57777	51.79691	52.68292	51.71329	44.22069	48.41558	46.23628	47.60807	32.74713	28.03363	39.21253	0.070795	-0.06001	-0.63279	-0.02509	-0.01387	-0.05555	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	50	50	5234.449	2679.764	0	2679.764	2679.764	234.4489	-999.25	5234.449
12700	85	0	-0.12618	-0.08376	-0.10489	-0.03839	-0.04724	-0.02643	-0.03683	-0.01562	-0.15012	Cerca del TECHO	-0.11011	2.768627	2.843994	2.806637	2.125669	0.827775	0.726764	0.777068	0.528563	2.175472	2.656631	1.69991	35.1033	44.57598	39.30346	40.92699	20.07131	29.64662	23.9374	24.76231	13.74478	11.43517	17.36053	52.59078	50.6949	51.63463	51.20382	41.69777	48.31126	44.71261	46.44589	31.91193	25.43233	42.05912	0.075367	-0.10101	-0.95672	-0.04243	-0.02081	-0.07948	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	50	50	5235.321	2689.726	0	2689.726	2689.726	235.3205	-999.25	5235.321
12710	85	0	-0.1534	-0.08375	-0.11834	-0.04647	-0.05458	-0.02463	-0.03959	-0.01725	-0.1549	Cerca del TECHO	-0.10063	2.852873	2.897967	2.875771	2.156796	0.892132	0.725479	0.80832	0.546402	2.23816	2.937159	1.550209	30.8811	44.57651	36.53136	37.97982	18.09934	31.01903	22.77138	23.47585	13.44496	10.62356	18.59163	50.47156	49.43837	49.9115	50.25566	38.26034	48.40478	42.8545	44.73697	30.90378	22.71543	46.51902	0.045094	-0.16665	-1.38695	-0.06964	-0.02995	-0.10731	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	50	50	5236.192	2699.688	0	2699.688	2699.688	236.1921	-999.25	5236.192
12720	85	0	-0.19107	-0.0782	-0.13399	-0.05725	-0.06443	-0.02195	-0.04319	-0.0195	-0.16086	Cerca del TECHO	-0.08922	3.012997	2.953705	2.98275	2.212186	0.989602	0.714363	0.850819	0.573176	2.301407	3.300276	1.32342	26.41591	46.26478	33.77258	34.63664	16.00522	33.23246	21.41465	21.76965	13.07117	9.794335	20.28052	46.98641	48.25027	47.63114	48.79854	33.91781	49.2143	40.32768	42.58246	29.90561	19.82161	55.2196	-0.05929	-0.27524	-1.97686	-0.11288	-0.04248	-0.14062	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	50	50	5237.064	2709.65	0	2709.65	2709.65	237.0636	-999.25	5237.064
12730	85	0	-0.24201	-0.0604	-0.14957	-0.07115	-0.0777	-0.01753	-0.04769	-0.02256	-0.16802	Cerca del TECHO	-0.07436	3.29459	2.980026	3.131309	2.307036	1.136782	0.678004	0.904562	0.613345	2.341801	3.759788	0.962613	22.03341	52.48323	31.42683	31.19904	13.89636	38.01983	19.9384	19.92362	12.62247	8.957901	23.1932	41.65537	47.6892	44.55401	46.37373	28.88827	52.23643	37.65634	39.47272	29.36476	17.01647	78.00921	-0.31456	-0.45878	-2.79717	-0.18161	-0.06017	-0.18155	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	50	50	5237.935	2719.612	0	2719.612	2719.612	237.9352	-999.25	5237.935
12740	85	0	-0.30803	-0.01828	-0.15939	-0.08822	-0.09559	-0.00985	-0.05309	-0.02671	-0.17638	Cerca del TECHO	-0.05348	3.740652	2.889901	3.286807	2.460349	1.353344	0.582174	0.960688	0.673044	2.309999	4.309694	0.382124	18.07494	77.62113	30.0268	27.84957	11.80886	51.43056	18.49544	17.93041	12.09823	8.155842	29.12924	34.95421	49.61031	41.79353	42.90258	23.54566	61.913	35.09939	35.64477	29.79058	14.5315	207.9531	-0.85075	-0.77117	-3.92757	-0.28975	-0.08573	-0.23353	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	50	50	5238.807	2729.573	0	2729.573	2729.573	238.8067	-999.25	5238.807
12750	85	0	-0.38713	0.069881	-0.15085	-0.10666	-0.1196	0.004079	-0.05925	-0.03229	-0.18587	Cerca del TECHO	-0.02159	4.265149	2.486757	3.268653	2.665317	1.640017	0.352351	0.978054	0.754613	2.114363	4.887862	-0.52578	14.83632	200	31.2441	24.93488	9.842409	200	17.03593	15.88022	11.61558	7.36858	51.90154	29.10616	60.5132	42.1158	38.83304	18.66527	107.5323	34.3897	31.47607	32.89469	12.51564	5000	-1.77839	-1.28767	-5.41364	-0.45701	-0.12368	-0.30313	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	50	50	5239.678	2739.535	0	2739.535	2739.535	239.6783	-999.25	5239.678
12760	85	0	-0.47642	0.245359	-0.0953	-0.11864	-0.15292	0.0312	-0.06568	-0.03972	-0.19565	Cerca del TECHO	0.031129	4.144686	1.524662	2.514035	2.673776	1.895517	-0.14878	0.826264	0.814204	1.627147	5.332401	-1.82908	12.19815	200	41.60196	23.47491	7.986144	200	15.80147	13.83946	11.14097	6.556037	200	30.26822	113.1294	59.64806	38.68607	15.63709	5000	41.78763	28.94708	44.08874	11.23622	5000	-2.62003	-2.0443	-7.16148	-0.72178	-0.18412	-0.40413	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	50	50	5240.55	2749.497	0	2749.497	2749.497	240.5499	-999.25	5240.55
12770	85	0	-0.52799	0.566572	0.115515	-0.09088	-0.2049	0.090236	-0.06839	-0.04972	-0.20183	Cerca del TECHO	0.120738	1.248066	0.687668	0.510403	1.126354	1.833531	-1.00677	0.292298	0.586632	0.800385	5.46226	-3.39736	11.01781	200	200	27.36312	6.187715	200	15.36505	11.83682	10.86864	5.660791	200	145.0457	298.0574	427.0032	108.3629	16.2638	5000	131.6879	41.49969	94.98309	10.90703	5000	-0.5604	-2.8403	-8.85962	-1.09456	-0.29513	-0.56004	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	47.83932	47.83932	5241.421	2759.459	0	2759.459	2759.459	241.4214	-999.25	5241.421
12780	85	0	-0.65964	0.500943	0.056875	-0.15741	-0.23979	0.105847	-0.07852	-0.05917	-0.21185	Cerca del TECHO	0.145655	1.12295	2.382058	1.46548	2.172723	2.171246	-0.74837	0.556231	0.888052	1.343522	6.266299	-3.02338	8.80551	200	200	19.52308	5.348464	200	13.79859	10.46756	10.46698	5.320668	200	165.1419	64.03603	118.7631	49.80739	13.24009	5000	65.04691	26.25934	54.35356	9.228387	5000	1.259108	-2.91961	-9.28968	-1.16059	-0.34563	-0.61707	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	12.8524	12.8524	5242.293	2769.421	0	2769.421	2769.421	242.293	-999.25	5242.293
12790	85	0	-0.97764	-0.23071	-0.57233	-0.49923	-0.22574	-0.01042	-0.12223	-0.07958	-0.23853	Cerca del TECHO	0.02131	9.602382	7.671944	8.376003	10.86026	3.686651	1.660229	2.615079	2.899107	3.909983	7.757615	0.371336	5.719734	22.95043	10.17793	7.817084	5.653588	49.95761	9.675404	8.416729	9.511943	5.596058	200	8.527699	12.17546	10.60702	5.710045	6.651066	18.37752	10.42687	6.638802	16.2615	7.061211	214.4798	-1.93044	-2.02642	-7.38628	-0.74693	-0.21532	-0.46615	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	3	3	5243.165	2779.383	0	2779.383	2779.383	243.1645	-999.25	5243.165
12800	85	0	-1.09311	-0.6653	-0.86863	-0.82335	-0.23816	-0.09194	-0.1656	-0.11702	-0.2711	Cerca del TECHO	-0.07817	15.126005	14.12933	14.58578	15.64506	4.902563	3.746582	4.304373	4.251018	6.497279	9.332937	3.83045	5.015844	8.731477	6.561321	4.813572	5.380845	12.19203	7.483364	6.245014	8.566291	5.670756	22.32216	3.955446	4.452872	4.220882	3.222396	4.468803	6.510588	5.365735	4.083486	8.824511	5.570445	16.66042	-0.99668	-1.15598	-5.50249	-0.42782	-0.14623	-0.36028	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	3	3	5244.036	2789.345	0	2789.345	2789.345	244.0361	-999.25	5244.036
12810	85	0	-1.34031	-1.11993	-1.22813	-1.12403	-0.27227	-0.16942	-0.22058	-0.16266	-0.31154	Cerca del TECHO	-0.16059	17.846457	18.08519	17.97435	16.91816	5.739316	5.197273	5.462379	4.968805	8.731925	10.70685	6.849402	3.926734	4.880906	4.371962	3.45654	4.751242	7.331787	5.77623	4.764285	7.631284	5.51328	13.08812	2.952605	2.887341	2.917644	2.832692	3.568394	4.118411	3.838544	3.338342	6.074644	4.658342	8.269386	0.238735	-0.54204	-3.85745	-0.22037	-0.10284	-0.29132	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	3	3	5244.908	2799.307	0	2799.307	2799.307	244.9076	-999.25	5244.908
